CELL_ID,LATITUDE,LONGITUDE,TYPE,SCENE
59046,392.1132111,219.7404311,1,13
59047,392.1118111,219.7397111,1,2
59048,392.1118111,219.7397111,1,6
59049,392.1118111,219.7397111,1,2
59050,392.1061111,219.7392111,1,2
59051,392.1061111,219.7392111,1,2
59052,392.1061111,219.7392111,1,2
59053,392.1061111,219.7392111,1,2
59054,392.1080111,219.740511,2,2
59055,392.1080111,219.740511,2,2
59056,391.593983,219.928885,1,2
59057,391.593983,219.928885,1,2
59058,391.687754,220.129401,1,2
59059,391.687754,220.129401,1,6
59060,391.575801,219.982308,1,2
59061,391.575801,219.982308,1,2
59062,391.636146,220.030546,1,6
59063,391.636146,220.030546,1,2
59064,391.636146,220.030546,1,2
59065,391.636146,220.030546,1,6
59066,391.636146,220.030546,1,6
59067,391.732024,220.04101,1,6
59068,391.732024,220.04101,1,2
59069,391.732024,220.04101,1,1
59070,391.9511711,219.710811,1,5
59071,391.9511711,219.710811,1,6
59072,391.9511711,219.710811,1,5
59073,391.9511711,219.710811,1,2
59074,391.9511711,219.710811,1,2
59075,391.9511711,219.710811,1,2
59076,391.9511711,219.710811,1,5
59077,391.48816,220.089701,1,6
59078,391.48816,220.089701,1,2
59079,391.690231,219.900646,1,2
59080,391.690231,219.900646,1,14
59081,391.690231,219.900646,1,14
59082,392.08615,219.80386,1,5
59083,392.08615,219.80386,1,5
59084,392.08615,219.80386,1,5
59085,392.08146,219.80571,1,5
59086,392.08146,219.80571,1,2
59087,392.08146,219.80571,1,13
59088,392.08146,219.80571,1,5
59089,392.08843,219.83504,0,2
59090,391.633957,220.117029,1,6
59091,391.633957,220.117029,1,2
59092,391.633957,220.117029,1,6
59093,391.92085,220.00483,1,2
59094,391.92085,220.00483,1,2
59095,391.63257,220.0545975,1,14
59096,391.63257,220.0545975,1,14
59097,391.63257,220.0545975,1,2
59098,391.754616,219.812397,1,2
59099,391.754616,219.812397,1,6
59100,391.754616,219.812397,1,2
59101,391.754616,219.812397,1,2
59102,391.754616,219.812397,1,6
59103,391.754616,219.812397,1,6
59104,391.754616,219.812397,1,16
59105,391.754616,219.812397,1,16
59106,391.754616,219.812397,1,16
59107,391.4176911,220.006111,1,2
59108,391.4176911,220.006111,1,2
59109,391.4176911,220.006111,1,2
59110,392.35215,219.93823,1,14
59111,392.35215,219.93823,1,14
59112,392.35215,219.93823,1,14
59113,392.561404,219.609757,1,6
59114,392.57224,219.60524,1,6
59115,392.57224,219.60524,1,6
59116,392.410185,219.984787,1,16
59117,392.410185,219.984787,1,16
59118,392.410185,219.984787,1,16
59119,392.352328,219.946511,1,13
59120,392.352328,219.946511,1,14
59121,392.435403,219.981628,1,6
59122,392.435403,219.981628,1,6
59123,392.037239,219.884278,1,2
59124,392.036157,219.887976,1,6
59125,392.041405,219.892508,1,6
59126,392.033964,219.878698,1,6
59127,392.031691,219.886321,1,6
59128,392.035745,219.881501,1,6
59129,391.985611,219.6940711,1,13
59130,391.985611,219.6940711,1,13
59131,391.985611,219.6940711,1,13
59132,391.985611,219.6940711,1,13
59133,391.985611,219.6940711,1,13
59134,391.985611,219.6940711,1,13
59135,391.985611,219.6940711,1,2
59136,391.985611,219.6940711,1,2
59137,391.985611,219.6940711,1,2
59138,391.84475,219.79577,1,6
59139,391.84475,219.79577,1,6
59140,391.84475,219.79577,1,2
59141,391.84475,219.79577,1,6
59142,391.84475,219.79577,1,6
59143,391.84475,219.79577,1,6
59144,391.84475,219.79577,1,2
59145,391.84475,219.79577,1,2
59146,392.10604,219.92594,0,5
59147,392.095116,219.924731,1,5
59148,392.095116,219.924731,1,5
59149,392.095116,219.924731,1,5
59150,392.536291,219.893829,1,2
59151,392.536291,219.893829,1,2
59152,392.536291,219.893829,1,2
59153,391.65337,220.03013,1,2
59154,391.65337,220.03013,1,2
59155,391.65337,220.03013,1,2
59156,391.65337,220.03013,1,2
59157,391.65337,220.03013,1,2
59158,391.65337,220.03013,1,2
59159,392.08879,219.73166,1,2
59160,392.08879,219.73166,2,2
59161,392.08879,219.73166,0,2
59162,392.08879,219.73166,2,2
59163,392.08879,219.73166,2,2
59164,392.08879,219.73166,2,2
59165,392.14759,219.716862,1,2
59166,392.14759,219.716862,1,2
59167,392.14759,219.716862,1,4
59168,392.0615211,219.7213811,2,3
59169,392.0615211,219.7213811,0,3
59170,392.016666,219.584266,0,1
59171,391.9293711,219.6357111,0,3
59172,391.9293711,219.6357111,0,3
59173,392.024694,219.77586,1,2
59174,392.009262,219.77553,1,6
59175,391.9975311,219.7572611,0,2
59176,391.9975311,219.7572611,0,4
59177,391.9975311,219.7572611,0,2
59178,391.9975311,219.7572611,0,2
59179,392.48101,219.63319,1,16
59180,392.48101,219.63319,1,16
59181,392.03882,219.83215,1,6
59182,392.03882,219.83215,1,5
59183,392.03882,219.83215,1,5
59184,392.03882,219.83215,1,2
59185,392.12567,219.723056,1,2
59186,392.12567,219.723056,1,2
59187,392.12567,219.723056,1,2
59188,392.0101511,219.6657511,1,13
59189,392.0101511,219.6657511,1,13
59190,392.0101511,219.6657511,1,13
59191,392.0101511,219.6657511,1,2
59192,392.0101511,219.6657511,1,2
59193,392.207323,220.073743,1,5
59194,392.207323,220.073743,1,5
59195,392.346659,219.873495,1,2
59196,392.346659,219.873495,1,2
59197,392.15869,219.677888,0,2
59198,392.158611,219.677601,0,1
59199,392.158611,219.677601,0,2
59200,391.9691811,219.7012211,1,13
59201,391.9691811,219.7012211,1,13
59202,391.9709311,219.70471,1,6
59203,391.9709311,219.70471,1,6
59204,391.9691811,219.7012211,1,2
59205,391.9691811,219.7012211,1,2
59206,391.9691811,219.7012211,1,2
59207,391.97203,219.73075,1,15
59208,391.97203,219.73075,1,15
59209,392.1118911,219.7497611,1,13
59210,392.1118911,219.7497611,1,13
59211,392.1118911,219.7497611,1,13
59212,392.1118911,219.7497611,1,2
59213,392.1118911,219.7497611,1,2
59214,392.1118911,219.7497611,1,2
59215,392.1078811,219.728311,1,2
59216,392.1078811,219.728311,1,2
59217,392.1078811,219.728311,1,2
59218,392.1118911,219.7497611,1,2
59219,392.1118911,219.7497611,1,2
59220,392.585281,219.648953,1,6
59221,392.585281,219.648953,1,2
59222,392.585281,219.648953,1,6
59223,392.001335,219.546625,1,16
59224,392.001335,219.546625,1,16
59225,392.001335,219.546625,1,16
59226,392.584187,219.666171,1,2
59227,392.583785,219.63916,1,16
59228,392.583785,219.63916,1,16
59229,392.361785,219.965663,1,15
59230,392.361785,219.965663,1,15
59231,392.361785,219.965663,1,15
59232,392.453905,219.899999,1,16
59233,392.453905,219.899999,1,16
59234,392.453905,219.899999,1,16
59235,392.53366,219.629452,1,2
59236,392.53366,219.629452,1,2
59237,392.53366,219.629452,1,2
59238,392.464912,219.91553,1,16
59239,392.464912,219.91553,1,16
59240,392.464912,219.91553,1,16
59241,392.58557,219.68009,1,2
59242,392.58557,219.68009,1,2
59243,392.58111,219.68869,1,2
59244,392.58111,219.68869,1,2
59245,392.58111,219.68869,1,2
59246,392.10539,219.90879,1,2
59247,392.10539,219.90879,1,5
59248,392.10539,219.90879,1,2
59249,392.098654,219.903258,1,12
59250,392.098654,219.903258,1,12
59251,392.098654,219.903258,1,5
59252,392.098654,219.903258,1,6
59253,392.098654,219.903258,1,5
59254,392.098654,219.903258,1,6
59255,392.10161,219.89959,1,1
59256,392.10161,219.89959,1,2
59257,392.10161,219.89959,1,1
59258,392.103152,219.909599,1,5
59259,392.103152,219.909599,1,6
59260,392.103152,219.909599,1,10
59261,392.103152,219.909599,1,10
59262,392.103152,219.909599,1,5
59263,392.101349,219.905134,1,5
59264,392.100846,219.90338,1,5
59265,392.098336,219.897835,1,5
59266,392.098336,219.897835,1,5
59267,392.098336,219.897835,1,6
59268,392.09804,219.89812,1,2
59269,392.098336,219.897835,1,5
59270,392.0267811,219.7499111,1,2
59271,392.0267811,219.7499111,1,2
59272,392.0267811,219.7499111,1,6
59273,392.0267811,219.7499111,1,6
59274,392.0267811,219.7499111,1,6
59275,392.0267811,219.7499111,1,6
59276,392.03581,219.74348,1,2
59277,392.03581,219.74348,1,2
59278,392.03581,219.74348,1,6
59279,392.0392711,219.7384411,1,13
59280,392.0392711,219.7384411,1,13
59281,392.0392711,219.7384411,1,13
59282,392.03504,219.732515,1,6
59283,392.03504,219.732515,1,6
59284,392.03553,219.7278001,1,2
59285,392.03553,219.7278001,1,2
59286,392.042311,219.7453811,1,2
59287,392.0392711,219.7384411,1,2
59288,392.0392711,219.7384411,1,2
59289,392.06454,219.75406,1,2
59290,392.0356811,219.7490511,0,7
59291,392.121862,219.919787,1,5
59292,392.121862,219.919787,1,5
59293,392.131118,219.928459,1,5
59294,392.131118,219.928459,1,5
59295,392.131118,219.928459,1,5
59296,392.122541,219.925508,1,5
59297,392.122541,219.925508,1,5
59298,392.134201,219.922811,1,5
59299,392.134201,219.922811,1,5
59300,392.134201,219.922811,1,5
59301,392.12997,219.92311,1,5
59302,392.12997,219.92311,1,5
59303,392.12997,219.92311,1,5
59304,392.048241,219.779138,0,7
59305,392.048241,219.779138,0,7
59306,392.048241,219.779138,0,7
59307,392.048241,219.779138,0,7
59308,392.137138,219.943107,0,1
59309,392.05619,219.70761,1,13
59310,392.05619,219.70761,1,13
59311,392.05619,219.70761,1,6
59312,391.70141,220.01912,1,6
59313,391.70141,220.01912,1,2
59314,391.70141,220.01912,1,2
59315,391.70141,220.01912,1,2
59316,391.9868811,219.778511,0,2
59317,392.026936,219.7999301,1,5
59318,392.026936,219.7999301,1,5
59319,392.026936,219.7999301,1,5
59320,392.588503,219.619752,1,15
59321,392.588503,219.619752,1,15
59322,392.588503,219.619752,1,15
59323,391.633099,220.166176,1,2
59324,391.633099,220.166176,1,2
59325,391.633099,220.166176,1,2
59326,392.590088,219.713305,1,16
59327,392.590088,219.713305,1,16
59328,392.590088,219.713305,1,16
59329,391.946813,219.85165,1,6
59330,391.946813,219.85165,1,2
59331,391.946813,219.85165,1,5
59332,391.946813,219.85165,1,2
59333,391.946813,219.85165,1,2
59334,391.946813,219.85165,1,2
59335,391.946813,219.85165,1,6
59336,391.946813,219.85165,1,2
59337,391.946813,219.85165,1,2
59338,392.077511,219.931234,1,5
59339,392.077511,219.931234,1,5
59340,392.077511,219.931234,1,5
59341,391.75528,219.70262,1,6
59342,391.951483,219.78927,1,2
59343,391.951483,219.78927,1,2
59344,391.938515,219.809795,1,6
59345,391.938515,219.809795,1,2
59346,391.938515,219.809795,1,6
59347,391.938515,219.809795,1,2
59348,391.938515,219.809795,1,2
59349,391.938515,219.809795,1,2
59350,391.938515,219.809795,1,2
59351,391.97453,219.81508,1,2
59352,391.97453,219.81508,1,2
59353,391.97453,219.81508,1,2
59354,391.97453,219.81508,1,6
59355,391.97453,219.81508,1,2
59356,392.161522,219.711168,1,6
59357,392.158973,219.710029,1,12
59358,392.158485,219.710025,1,6
59359,392.161529,219.711165,1,2
59360,392.161529,219.711165,1,2
59361,392.161529,219.711165,1,2
59362,392.01806,219.77599,0,2
59363,392.009191,219.775459,2,6
59364,392.009317,219.775585,0,8
59365,392.009317,219.775585,0,8
59366,391.785207,219.668199,1,2
59367,391.785207,219.668199,1,6
59368,391.785207,219.668199,1,2
59369,392.04843,219.80528,2,6
59370,391.8130342,219.6005934,1,16
59371,391.8130342,219.6005934,1,16
59372,391.8130342,219.6005934,1,16
59373,391.83898,219.83124,1,2
59374,391.83898,219.83124,1,2
59375,391.83898,219.83124,1,6
59376,391.83898,219.83124,1,2
59377,391.83898,219.83124,1,2
59378,391.83898,219.83124,1,2
59379,391.56922,219.89639,1,2
59380,391.56922,219.89639,1,2
59381,391.56922,219.89639,1,2
59382,391.769072,219.953852,1,6
59383,391.769072,219.953852,1,2
59384,391.769072,219.953852,1,6
59385,391.672318,220.02131,1,2
59386,391.672318,220.02131,1,11
59387,391.672318,220.02131,1,6
59388,391.672318,220.02131,1,2
59389,391.78105,219.99694,1,6
59390,391.78105,219.99694,1,16
59391,391.78105,219.99694,1,6
59392,392.476876,219.897994,1,16
59393,392.476876,219.897994,1,16
59394,392.476876,219.897994,1,16
59395,392.023499,219.586881,1,6
59396,392.023499,219.586881,1,6
59397,392.023499,219.586881,1,6
59398,391.92972,219.81023,1,2
59399,391.92972,219.81023,1,2
59400,391.92972,219.81023,1,2
59401,391.92972,219.81023,1,2
59402,391.942756,219.808194,1,2
59403,391.92972,219.81023,1,2
59404,391.942756,219.808194,1,2
59405,391.92972,219.81023,1,2
59406,391.942756,219.808194,1,2
59407,391.942756,219.808194,1,2
59408,391.942756,219.808194,1,2
59409,391.942756,219.808194,1,2
59410,391.92972,219.81023,1,6
59411,391.92972,219.81023,1,6
59412,391.92972,219.81023,1,2
59413,391.92972,219.81023,1,2
59414,392.208928,219.705949,1,2
59415,392.208928,219.705949,1,2
59416,392.208928,219.705949,1,2
59417,392.0589611,219.760011,1,5
59418,392.0589611,219.760011,1,5
59419,392.0589611,219.760011,1,5
59420,392.0589611,219.760011,1,5
59421,392.0589611,219.760011,1,5
59422,392.0589611,219.760011,1,5
59423,392.0589611,219.760011,1,5
59424,392.137991,219.6906591,1,12
59425,392.137991,219.6906591,1,5
59426,392.137991,219.6906591,1,5
59427,392.137991,219.6906591,1,2
59428,392.137991,219.6906591,1,2
59429,392.137991,219.6906591,1,5
59430,392.13252,219.70989,1,6
59431,392.13252,219.70989,1,2
59432,392.13252,219.70989,1,6
59433,392.186867,219.81929,1,2
59434,392.186867,219.81929,1,2
59435,392.186867,219.81929,1,2
59436,392.037101,219.7993101,1,11
59437,392.037101,219.7993101,1,5
59438,392.037101,219.7993101,1,5
59439,392.037101,219.7993101,1,11
59440,392.037101,219.7993101,1,5
59441,392.037101,219.7993101,1,5
59442,392.037101,219.7993101,1,2
59443,392.037101,219.7993101,1,5
59444,392.037101,219.7993101,1,5
59445,392.037101,219.7993101,1,5
59446,392.037101,219.7993101,1,5
59447,392.047513,219.77841,1,5
59448,392.047513,219.77841,1,5
59449,392.047513,219.77841,1,5
59450,392.047513,219.77841,1,5
59451,392.047513,219.77841,1,5
59452,392.047513,219.77841,1,5
59453,391.870219,219.824116,1,5
59454,391.870219,219.824116,1,5
59455,391.870219,219.824116,1,5
59456,392.0000811,219.7381911,1,5
59457,392.0000811,219.7381911,1,5
59458,391.9704511,219.6877911,0,13
59459,392.0113211,219.7027111,0,13
59460,392.0290711,219.6835411,1,13
59461,392.0290711,219.6835411,2,6
59462,392.029111,219.6846911,0,2
59463,392.0295211,219.6844311,0,2
59464,392.0577111,219.7187811,1,6
59465,392.0577111,219.7187811,1,6
59466,392.0577111,219.7187811,1,6
59467,392.0577111,219.7187811,1,6
59468,392.0577111,219.7187811,1,6
59469,392.0577111,219.7187811,1,6
59470,391.931711,219.6396111,1,2
59471,391.931711,219.6396111,1,6
59472,391.931711,219.6396111,1,2
59473,391.931711,219.6396111,1,2
59474,391.931711,219.6396111,1,6
59475,391.931711,219.6396111,1,6
59476,391.931711,219.6396111,1,6
59477,391.75023,219.90778,1,5
59478,391.75023,219.90778,1,5
59479,391.75023,219.90778,1,5
59480,391.73184,219.91368,0,3
59481,391.73184,219.91368,0,3
59482,392.024869,219.801291,1,5
59483,392.024869,219.801291,1,2
59484,392.024869,219.801291,1,5
59485,392.024869,219.801291,1,5
59486,392.024869,219.801291,1,5
59487,392.024869,219.801291,1,5
59488,391.75264,219.916901,1,5
59489,391.75264,219.916901,1,5
59490,391.75264,219.916901,1,5
59491,391.75264,219.916901,1,6
59492,391.75726,219.91182,1,5
59493,391.75726,219.91182,1,4
59494,391.64728,219.94121,1,6
59495,391.64728,219.94121,1,11
59496,391.64728,219.94121,1,11
59497,392.050203,219.767725,0,10
59498,392.050203,219.767725,0,10
59499,391.63237,220.0544075,0,9
59500,391.63238,220.054417,0,9
59501,392.0559511,219.7463211,0,5
59502,392.0559511,219.7463211,0,5
59503,392.0559511,219.7463211,0,5
59504,392.118441,219.690435,0,3
59505,392.118441,219.690435,0,3
59506,392.11844,219.69047,0,3
59507,392.068677,219.47658,1,16
59508,392.068677,219.47658,1,16
59509,392.068677,219.47658,1,16
59510,392.0462611,219.7460511,1,13
59511,392.0462611,219.7460511,1,13
59512,392.0462611,219.7460511,1,13
59513,392.0462611,219.7460511,1,13
59514,392.0462611,219.7460511,1,13
59515,392.0462611,219.7460511,1,13
59516,392.0462611,219.7460511,1,6
59517,392.0462611,219.7460511,1,2
59518,392.0462611,219.7460511,1,2
59519,391.64384,220.02314,1,6
59520,391.64384,220.02314,1,6
59521,391.64384,220.02314,1,6
59522,391.63161,220.01023,1,6
59523,391.63161,220.01023,1,6
59524,391.63161,220.01023,1,6
59525,391.63161,220.01023,1,2
59526,391.63161,220.01023,1,2
59527,391.73289,219.976664,1,6
59528,391.73289,219.976664,1,6
59529,391.73289,219.976664,1,6
59530,391.73289,219.976664,1,6
59531,391.672618,220.013857,1,2
59532,391.672618,220.013857,1,2
59533,391.672618,220.013857,1,2
59534,391.672618,220.013857,1,2
59535,391.337781,219.82414,1,2
59536,391.337781,219.82414,1,2
59537,391.337781,219.82414,1,2
59538,391.87901,219.93715,1,6
59539,391.87901,219.93715,1,6
59540,391.87901,219.93715,1,6
59541,391.65765,220.00448,1,6
59542,391.65765,220.00448,1,6
59543,391.65765,220.00448,1,6
59544,391.65765,220.00448,1,6
59545,391.70313,220.08994,1,16
59546,391.70313,220.08994,1,6
59547,391.70313,220.08994,1,16
59548,391.638607,220.005315,1,6
59549,391.638607,220.005315,1,6
59550,391.638607,220.005315,1,6
59551,391.46414,219.98957,1,2
59552,391.46414,219.98957,1,2
59553,391.46414,219.98957,1,2
59554,391.73288,219.976654,1,2
59555,391.73288,219.976654,1,2
59556,391.73288,219.976654,1,2
59557,391.73284,219.976614,1,6
59558,391.73284,219.976614,1,6
59559,391.73284,219.976614,1,2
59560,391.677507,220.015092,1,2
59561,391.677507,220.015092,1,2
59562,391.677507,220.015092,1,2
59563,391.768343,219.922607,1,6
59564,391.768343,219.922607,1,2
59565,391.768343,219.922607,1,2
59566,391.76699,219.88941,1,2
59567,391.76699,219.88941,1,6
59568,391.75001,219.90255,1,5
59569,391.75001,219.90255,1,6
59570,391.66186,220.03933,1,2
59571,391.66186,220.03933,1,2
59572,391.66186,220.03933,1,2
59573,391.66186,220.03933,1,2
59574,391.66186,220.03933,1,2
59575,391.66186,220.03933,1,2
59576,391.73287,219.976644,1,6
59577,391.73287,219.976644,1,2
59578,391.68031,219.991801,1,6
59579,391.68031,219.991801,1,6
59580,391.68031,219.991801,1,2
59581,391.66544,220.01897,1,2
59582,391.66544,220.01897,1,2
59583,391.65339,220.02369,1,2
59584,391.65839,220.02595,1,2
59585,391.65839,220.02595,1,2
59586,391.65839,220.02595,1,2
59587,391.65339,220.02369,1,6
59588,391.65339,220.02369,1,6
59589,391.657566,220.023397,1,6
59590,391.69987,219.98251,1,6
59591,391.69987,219.98251,1,6
59592,391.69987,219.98251,1,14
59593,391.69987,219.98251,1,2
59594,391.64691,220.01825,1,2
59595,391.64691,220.01825,1,2
59596,391.64691,220.01825,1,6
59597,391.64691,220.01825,1,6
59598,391.64691,220.01825,1,6
59599,391.64691,220.01825,1,6
59600,391.9688511,219.7621311,1,6
59601,391.9688511,219.7621311,1,2
59602,391.9688511,219.7621311,1,6
59603,391.9688511,219.7621311,1,2
59604,391.9688511,219.7621311,1,2
59605,391.9688511,219.7621311,1,6
59606,391.9688511,219.7621311,1,2
59607,391.9660111,219.7626211,1,6
59608,391.9660111,219.7626211,1,2
59609,391.9689411,219.7569411,1,6
59610,391.9689411,219.7569411,1,6
59611,391.9689411,219.7569411,1,6
59612,391.9689411,219.7569411,1,6
59613,391.9227211,219.7241111,1,11
59614,391.9227211,219.7241111,1,11
59615,391.9227211,219.7241111,1,11
59616,391.3258511,219.8109811,1,6
59617,391.3258511,219.8109811,1,6
59618,391.3258511,219.8109811,1,2
59619,392.024112,219.8652824,1,6
59620,392.024112,219.8652824,1,2
59621,392.024112,219.8652824,1,6
59622,392.024112,219.8652824,1,2
59623,392.024112,219.8652824,1,2
59624,392.024112,219.8652824,1,6
59625,392.024112,219.8652824,1,6
59626,392.322322,219.713203,1,16
59627,392.322322,219.713203,1,16
59628,392.322322,219.713203,1,16
59629,392.25327,219.89018,1,16
59630,392.25327,219.89018,1,16
59631,392.25327,219.89018,1,16
59632,391.9651111,219.6823311,1,13
59633,391.9657511,219.6793311,1,13
59634,391.9672811,219.6702211,1,6
59635,391.965111,219.6823311,1,6
59636,391.965111,219.6823311,1,6
59637,391.965111,219.6823311,1,6
59638,392.00202,219.68976,1,13
59639,392.009618,219.692049,1,13
59640,392.01887,219.71794,1,13
59641,392.01876,219.71798,1,6
59642,392.01876,219.71798,1,6
59643,392.01887,219.71794,1,6
59644,392.009618,219.692049,1,6
59645,391.9776111,219.693311,1,6
59646,391.9776111,219.693311,1,2
59647,392.01769,219.71796,1,2
59648,392.00202,219.68976,1,6
59649,392.050203,219.767725,2,10
59650,392.050203,219.767725,0,2
59651,392.01286,219.37733,1,11
59652,392.01286,219.37733,1,11
59653,392.01286,219.37733,1,11
59654,391.40778,219.90577,1,2
59655,391.40778,219.90577,1,2
59656,391.40778,219.90577,1,6
59657,391.37711,219.8735811,1,2
59658,391.37711,219.8735811,1,6
59659,391.31972,219.82342,1,6
59660,391.9709511,219.7884211,2,2
59661,391.9709511,219.7884211,0,2
59662,391.89788,219.80885,0,8
59663,391.89788,219.80885,0,8
59664,391.940167,219.762654,0,13
59665,392.02283,219.84721,0,1
59666,392.014253,219.835436,1,5
59667,392.01105,219.78201,1,6
59668,392.01105,219.78201,1,2
59669,392.01105,219.78201,1,2
59670,392.01105,219.78201,1,2
59671,392.01105,219.78201,1,2
59672,391.41614,219.98911,1,2
59673,391.41614,219.98911,1,2
59674,391.41614,219.98911,1,2
59675,391.2967811,220.0323211,1,2
59676,391.2967811,220.0323211,1,2
59677,391.2967811,220.0323211,1,2
59678,392.1149111,219.7445411,0,3
59679,392.1149111,219.7445411,0,3
59680,391.9864511,219.7055311,0,3
59681,391.9864511,219.7055311,0,3
59682,391.9864511,219.7055311,0,3
59683,391.9864511,219.7055311,0,3
59684,391.985811,219.7045211,0,3
59685,392.471802,219.861188,1,16
59686,392.471802,219.861188,1,16
59687,392.471802,219.861188,1,16
59688,392.151788,219.913962,1,2
59689,392.151788,219.913962,1,2
59690,392.151788,219.913962,1,2
59691,392.151788,219.913962,1,8
59692,392.151788,219.913962,1,2
59693,392.151788,219.913962,1,2
59694,392.093976,219.898741,1,5
59695,392.093976,219.898741,1,5
59696,392.093976,219.898741,1,5
59697,392.158145,219.915473,1,2
59698,392.158145,219.915473,1,6
59699,392.158145,219.915473,1,2
59700,391.784559,219.745426,1,6
59701,391.784559,219.745426,1,2
59702,391.784559,219.745426,1,11
59703,391.784559,219.745426,1,2
59704,391.784559,219.745426,1,6
59705,391.79952,219.66374,1,6
59706,391.79952,219.66374,1,6
59707,392.300041,219.771925,1,6
59708,392.300041,219.771925,1,6
59709,392.300041,219.771925,1,6
59710,392.300041,219.771925,1,2
59711,392.300041,219.771925,1,2
59712,392.300041,219.771925,1,2
59713,392.300041,219.771925,1,13
59714,392.22382,219.64562,1,6
59715,392.22382,219.64562,1,6
59716,392.45451,219.988442,1,16
59717,392.45451,219.988442,1,16
59718,392.45451,219.988442,1,16
59719,391.952127,219.826276,2,6
59720,392.357255,219.771343,1,2
59721,392.32591,219.79474,0,2
59722,392.32591,219.79475,0,2
59723,392.438639,220.002547,1,16
59724,392.438639,220.002547,1,16
59725,391.79028,219.79511,0,2
59726,392.117694,219.7986,1,2
59727,392.117694,219.7986,1,2
59728,392.11656,219.78795,1,6
59729,392.11656,219.78795,1,6
59730,392.11656,219.78795,1,6
59731,392.11656,219.78795,1,6
59732,392.11656,219.78795,1,4
59733,392.117694,219.7986,1,2
59734,392.117694,219.7986,1,2
59735,392.117694,219.7986,1,2
59736,392.117694,219.7986,1,2
59737,392.11656,219.78795,1,6
59738,391.91607,219.65087,1,2
59739,391.91607,219.65087,1,2
59740,391.91607,219.65087,1,2
59741,391.91607,219.65087,1,2
59742,391.9161611,219.6507811,1,2
59743,391.9760411,219.7887311,1,18
59744,391.9760411,219.7887311,1,18
59745,391.9760411,219.7887311,1,18
59746,391.9760411,219.7887311,1,18
59747,391.9760411,219.7887311,1,18
59748,391.9760411,219.7887311,1,18
59749,392.060484,219.657553,1,2
59750,392.060484,219.657553,2,6
59751,391.9860611,219.7173511,0,15
59752,391.9860611,219.7173511,0,15
59753,391.9860611,219.7173511,0,15
59754,391.9860611,219.7173511,0,3
59755,391.9860611,219.7173511,0,3
59756,391.738829,219.913388,1,5
59757,391.737345,219.911096,1,2
59758,391.737967,219.910375,1,5
59759,391.737967,219.910375,1,5
59760,391.739942,219.910344,1,5
59761,391.737421,219.910364,1,5
59762,391.737638,219.911101,1,6
59763,391.737345,219.911096,1,4
59764,391.737967,219.910375,1,5
59765,391.737967,219.910375,1,2
59766,391.737421,219.910364,1,6
59767,391.738829,219.913388,1,5
59768,391.923181,220.0112463,1,6
59769,391.923181,220.0112463,1,2
59770,391.923181,220.0112463,1,6
59771,391.923181,220.0112463,1,15
59772,391.923181,220.0112463,1,15
59773,391.41777,219.89252,1,2
59774,391.41777,219.89252,1,2
59775,391.41777,219.89252,1,2
59776,391.903055,219.811211,2,2
59777,391.902447,219.811765,2,15
59778,391.902447,219.811765,2,15
59779,391.903055,219.811211,2,13
59780,391.66148,220.03299,1,6
59781,391.66148,220.03299,1,2
59782,391.66148,220.03299,1,6
59783,391.66382,220.034647,1,4
59784,391.66382,220.034647,1,2
59785,391.66382,220.034647,1,2
59786,391.66156,220.02341,1,2
59787,391.66148,220.03299,1,2
59788,391.954439,220.006379,1,6
59789,391.954439,220.006379,1,2
59790,391.954439,220.006379,1,2
59791,391.68171,220.00709,1,2
59792,391.68171,220.00709,1,6
59793,391.68171,220.00709,0,4
59794,391.68171,220.00709,1,2
59795,391.68041,220.0013001,1,2
59796,391.66253,220.01823,1,2
59797,391.66253,220.01823,1,2
59798,391.66253,220.01823,1,6
59799,391.86971,219.91657,1,2
59800,391.86971,219.91657,1,6
59801,391.86971,219.91657,1,2
59802,391.86971,219.91657,1,2
59803,391.813787,219.918668,1,2
59804,391.813787,219.918668,1,2
59805,391.813787,219.918668,1,2
59806,391.980248,219.75945,0,2
59807,391.980248,219.75945,2,2
59808,391.980283,219.759485,0,2
59809,392.020737,219.792133,0,2
59810,392.020737,219.792133,0,2
59811,392.020737,219.792133,0,2
59812,392.020737,219.792133,0,2
59813,392.020737,219.792133,0,2
59814,392.020737,219.792133,0,2
59815,392.01935,219.78922,0,2
59816,392.0430411,219.6895211,1,13
59817,392.0430411,219.6895211,1,13
59818,392.0430411,219.6895211,1,13
59819,392.0430411,219.6895211,1,6
59820,392.0430411,219.6895211,1,6
59821,392.0430411,219.6895211,1,6
59822,392.0462211,219.6908911,0,4
59823,391.9995911,219.6969211,0,2
59824,391.97337,219.73983,0,2
59825,391.97337,219.73983,0,2
59826,391.97337,219.73983,0,2
59827,391.97337,219.73983,0,2
59828,391.97337,219.73983,0,2
59829,391.97337,219.73983,0,2
59830,391.97337,219.73983,0,2
59831,391.808388,219.688631,1,2
59832,391.808388,219.688631,1,11
59833,391.808388,219.688631,1,11
59834,391.808388,219.688631,1,11
59835,391.808388,219.688631,1,11
59836,391.808388,219.688631,1,11
59837,392.148796,219.617124,1,16
59838,392.148796,219.617124,1,16
59839,392.148796,219.617124,1,16
59840,391.796796,219.693793,1,11
59841,391.796796,219.693793,1,11
59842,391.796796,219.693793,1,11
59843,391.796796,219.693793,1,11
59844,391.796796,219.693793,1,11
59845,391.810938,219.68882,1,11
59846,391.810938,219.68882,1,11
